MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
0.0,,,,,,,,,,,,,,,0.0,0.0,CID3238046,O=C(CN1CCN(CCC(=O)Nc2ccccc2F)CC1)Nc1ccc(Cl)cc1
,,,,,,,,,,,,,0.0,,,,CID379338,COc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1
0.0,,,,,,,,,0.0,,0.0,0.0,,,,0.0,CID646046,CCC(C)(C)NC(=O)C(c1cccn1C)N(C(=O)Cn1nnc2ccccc21)c1ccc(OC)cc1
0.0,,,,,,,,,0.0,,,,,,0.0,,CID3858776,CC(=O)c1c(C(C)=O)c(C)n(Cc2ccccc2)c1C
,,,,,,0.0,0.0,,,,,,,,,,CID3241378,CC1CCN(C(=O)C2c3ccccc3C(=O)N3CCc4ccccc4C23)CC1
0.0,0.0,0.0,,,,0.0,,0.0,,,,,,,,,CID783430,O=C(Nc1ccc(N2CCOCC2)cc1)c1cc2ccccc2o1
,,,,,,,,,,,,,0.0,,,,CID2767038,CN(C)C(=O)c1nnsc1Sc1ccc(Cl)cc1
,,,,,0.0,,,,,,,,,,,,CID4265554,Cc1ccc(OCC(=O)NNC(=O)CCC(=O)NCc2ccccc2)cc1
,,,,,,,,,,,,0.0,,,0.0,,CID2999467,COCC(C)n1c(C)cc(C(=O)COC(=O)c2c(NC(C)=O)sc(C)c2C)c1C
,,,,,,,,,,,,,0.0,,,,CID2963394,CCS(=O)(=O)Nc1cccc(C2=NN(C(C)=O)C(c3cccs3)C2)c1
,,,,,,,,,0.0,,,,,,,,CID650015,CCOC(=O)CN(C(=O)Cn1nnc2ccccc21)C(C(=O)NCCOC)c1ccccc1C
,,,,,,,,,,,,,0.0,,,,CID2946964,C=C1C2(C(=O)Nc3ccc(SC(F)F)cc3)CCC(C2)C1(C)C
,,,,,,,,,0.0,,,0.0,,,,,CID5692638,N#CC(C(=O)COC(=O)CCCNC(=O)c1ccc(Cl)cc1)=C1Nc2ccccc2N1
0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,0.0,CID664204,COc1ccccc1CNC(=O)NC(Cc1ccccc1)C(=O)O
,0.0,,,,0.0,,,,,,,,,,,,CID2572735,Cc1cc(C(=O)OCC(=O)N2CC(=O)Nc3ccccc32)no1
,,0.0,,0.0,,,0.0,,,,,0.0,,,,0.0,CID685797,CC(=O)Nc1ccc(-c2cn3ccsc3n2)cc1
,,,,,,,,0.0,,,,,0.0,,0.0,,CID2572738,COc1cc(C#N)ccc1OCC(=O)c1ccc2c(c1)OCCO2
,,,,,,,,0.0,,,,0.0,,,,,CID2193481,CCCCC(=O)Nc1cc(NC(=O)CCCC)cc(C(=O)O)c1
,,,,,,,,,,,0.0,,,,,,CID2241247,CC1(C)CC(=O)c2c(nc(SCC(=O)Nc3nsc(-c4ccccc4)n3)c(C#N)c2-c2ccccc2)C1
,0.0,,,,,,,,,,,,,,,,CID2116876,CCOc1ccc(C(N)=O)cc1OC
,,,,,0.0,,,0.0,,0.0,0.0,,,,,,CID676910,COc1cc(-c2ccccc2)nc(N)n1
,,,,,,0.0,0.0,,,,0.0,0.0,,,,,CID676911,Cc1cc(Oc2ccccc2)nc(N)n1
,,,,,,,,,,0.0,,,,,,,CID1150213,O=C(CSc1nnc(-c2cccnc2)n1-c1ccc(F)cc1)NCc1ccc2c(c1)OCO2
,,,,,,,,,,,,,,0.0,,,CID5296133,O=C(O)CC(NC(=O)Cc1ccc([N+](=O)[O-])cc1)c1ccc2c(c1)OCO2
,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,CID310173,CCOC(=O)c1ccc(NC(=O)C2CC2)cc1
,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,CID650757,CSc1nc2ccccc2n1CC(=O)N1CCCCC1
0.0,,,,0.0,,0.0,,0.0,0.0,,,,,,,,CID650755,COc1ccc(CCN(Cc2cc3cccc(C)c3[nH]c2=O)C(=O)N2CCCC2)cc1OC
,0.0,,,,,,,,,,,,,,0.0,,CID648086,Cc1sc(NC(=O)CSc2nc(=O)c(C)n[nH]2)c(C#N)c1C
0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,0.0,CID2094169,O=c1cc(C(F)(F)F)c2sc(N3CCCCC3)nc2[nH]1
,,,,,,,,,0.0,,0.0,,,,,,CID774475,Nc1ccc(C(=O)Nc2ccco2)cc1
0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,CID663971,CCCCCn1c(Sc2nc3ccccc3s2)nc2c1c(=O)[nH]c(=O)n2C
,,,,,,,0.0,,,0.0,,0.0,,,,,CID646161,Cc1cc(C)c(S(=O)(=O)N(CC(=O)NCc2cccnc2)C2CCCCC2)c(C)c1
0.0,,,,0.0,,0.0,,,,,,,,,0.0,,CID1246813,Cc1cc(C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cs1
,,,0.0,0.0,,,,,,,,,,,,,CID2997949,Cc1cc(C)n2cc(CSc3nnnn3-c3ccccc3C)nc2n1
0.0,,,,0.0,,,,,,,,,,,0.0,,CID2997942,Cn1ccnc1SCC(=O)N(C1CCCCC1)C1CCCCC1
,,,,,,0.0,,,,,,,,,,,CID3236313,CCOC(=O)N1CCN(C(=O)c2ccc3nc4ccc(Cl)cc4c(=O)n3c2)CC1
,,0.0,,,0.0,,,,,0.0,,,,,,,CID5389934,CC(=O)C(C#N)=C1Nc2ccccc2N1
,,,,,,,,,,0.0,,,,,,,CID2187768,NC(=O)c1ccccc1N/C=C/C(=O)c1ccc(F)cc1
,,,,,,,,,,,0.0,,,,,,CID2176129,CCOc1ccc(CCNC(=O)CCCN2C(=O)c3ccccc3C2=O)cc1OCC
,,,,,,,,,,,,,,,0.0,,CID3241027,Cc1ccc2c(c1)N(CCC(=O)NCc1ccc3c(c1)OCO3)C(=O)CO2
,0.0,,,,,,,,0.0,,,0.0,,,0.0,0.0,CID1091399,CC(=O)c1ccc(NC(=O)CN2C(=O)COc3ccc(Cl)cc32)cc1
,,,,,,,,,,,,,0.0,,,,CID1507028,Clc1cccc(OCc2nc(-c3ccncc3)no2)c1
0.0,,,,0.0,,,,,,,,,,,,,CID3245716,O=C(CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)Nc1ccc(F)cc1F
,,,,,,,,,,,,,0.0,,,,CID5351121,N/C(=N\OC(=O)COc1ccc(Br)cc1Cl)c1ccccn1
0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,CID1236382,Cc1ccc(S(=O)(=O)Nc2cccc(-c3cn4ccsc4n3)c2)cc1
,,,,,,,,,,,,,,0.0,,,CID6518655,COc1ccc(/N=C2\S/C(=C\c3ccc(N4CCOCC4)o3)C(=O)N2CCc2c[nH]c3ccccc23)cc1
,,,,0.0,,,,,,,0.0,0.0,,,,,CID1562746,CCCCOC(=O)Nc1ccc(N2CCOCC2)cc1
,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,,CID2952944,CCOC(=O)C1CCCN(C(=O)CS(=O)(=O)Cc2ccccc2)C1
,,,,,,,,0.0,,,,,,0.0,,,CID1366060,Cc1ccc2oc(-c3cccc(NC(=O)c4ccc(Br)o4)c3C)nc2c1
0.0,,,0.0,,0.0,,,,,,0.0,,,,,,CID1366061,Cn1c(-n2c(CCCN3C(=O)c4ccccc4C3=O)nc3ccccc3c2=O)nc2ccccc21
,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,,0.0,,,CID1312458,CS(=O)(=O)N(CC(=O)N1CCN(c2cccc(Cl)c2)CC1)c1ccccc1
0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,CID653387,O=C(NCc1ccc2c(c1)OCO2)c1ccc2snnc2c1
,,,,,,,,0.0,0.0,,,,,,,,CID746888,Cc1ccc(C(=O)N2CCc3ccccc32)cc1
0.0,,,,,,,,,,,,0.0,,,,,CID5309489,CC(CCc1ccco1)NC(=O)c1cc2c(-c3ccccc3F)nn(C)c2s1
,,,,,,,,,,,0.0,,,,,0.0,CID2669378,O=C(Oc1ccc2c(c1)OCO2)c1ccc(F)cc1Cl
0.0,,,,,,0.0,,0.0,,,0.0,,,0.0,,0.0,CID627975,COC(=O)c1ccc(Cn2nc(C)c(Br)c2C)cc1
,,,,,,,,,,0.0,,,,,,,CID2669375,COc1cc(OC)c(C(=O)Oc2ccc3c(c2)OCO3)cc1OC
,,0.0,,,,,0.0,,,0.0,,,,,0.0,,CID5309487,COc1ccc(NC(=O)c2cc(CC(C)C)on2)cc1OC
0.0,,,0.0,,,,0.0,,,,,,,,0.0,,CID5309486,O=C(Cn1cc2c(n1)CCCCC2)NC1CCCCCC1
,,0.0,,,,,,0.0,0.0,,,,0.0,,0.0,,CID2669371,CCN(CC)S(=O)(=O)c1ccc(C(=O)Oc2ccc3c(c2)OCO3)cc1
,,,,,,0.0,,,,,,,,,,,CID5309480,COc1ccc(CNC(=O)CN(c2cc(C)cc(C)c2)S(=O)(=O)c2c(C)noc2C)cc1
,,,,,,,,,,,0.0,,,,,,CID831810,Cc1ccc(S(=O)(=O)N/N=C/c2cnn(C)c2C)cc1
,,,,,,,,0.0,,,,,,,,,CID9551757,N/C(=N\c1nc2ccccc2o1)NC(=O)c1ccccc1F
,,,,,0.0,,,,,,,,,,,,CID1298000,Cc1ccccc1OCC(=O)OCC(=O)c1ccc(OC(=O)c2ccccc2)cc1
,,,,,,,,0.0,,,0.0,,,,,,CID2947224,COC(=O)c1ccccc1NC(=O)C1CC(=O)N(c2ccc(C)c(C)c2)C1
,,,,,,,,,,,,,,0.0,,,CID3211046,O=C(NCC(=O)N(CCN1CCOCC1)C(C(=O)NC1CCCC1)c1ccccc1)c1cccs1
,,,,,,,,,,,,,,0.0,,,CID3603162,CC(NC(=O)COC(=O)CCc1ccccc1)c1ccccc1
,,0.0,,,,0.0,,,0.0,0.0,,,,,,0.0,CID3236821,O=S(=O)(NCCc1csc(-c2ccccc2)n1)c1ccc2c(c1)OCCO2
,,,,0.0,,,,,,,,,,,,,CID645671,CCOC(=O)c1cccc(S(=O)(=O)N(CCO)Cc2cc3cc(OC)c(OC)cc3[nH]c2=O)c1
,,,,,0.0,,,,,,,,,,,,CID1362653,Cc1ccc(-c2nc3cc(Cl)ccc3o2)cc1NC(=O)c1ccc2c(c1)OCCO2
,,,0.0,,,,,0.0,,0.0,,,,,,,CID2226956,O=C(CCS(=O)(=O)Cc1ccccc1)NC1CCCCC1
,,,,,,,,,,,,,,0.0,,,CID2922439,Cc1cc(OCCCn2ccnc2)cc(C(C)C)c1
,,,,,,,,,,,,,0.0,,,,CID3228839,COc1ccccc1C1(O)CCN(CC(=O)Nc2nc(-c3ccccc3)cs2)CC1
,,,,,,,,,,,,,0.0,,,,CID902558,CC(C)OC(=O)c1ccc(NC(=O)c2ccccc2)cc1
,,,,,,,,,,0.0,,,0.0,,,,CID875360,O=C1CC(=O)CC(c2ccccc2Cl)C1
0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,0.0,CID1021986,CS(=O)(=O)N(CC(=O)N1CCN(c2cccc(Cl)c2)CC1)C1CCCCC1
,,0.0,,,,0.0,,,0.0,,,,0.0,,,,CID646546,COc1ccc(S(=O)(=O)NCCSCc2ccco2)cc1
,,,0.0,,0.0,,,,,,,0.0,,,,,CID869171,CCN(CC)CC(=O)n1c2c(c3ccccc31)CCCC2
,,,,,,,,0.0,0.0,0.0,,,,,,,CID1307911,NS(=O)(=O)c1ccc(NC(=O)CSc2ccc3ccccc3n2)cc1
,,,,0.0,,,,,,,,,,,,,CID645368,CC(=O)c1ccc(NC2CC(O)C(O)CO2)cc1
0.0,,,,,,,,,,,,0.0,,,,,CID4983647,COc1ccc2cc(CCNC(=O)C(C)C)c(=O)[nH]c2c1
,,,,,,,,0.0,0.0,,,,,,,,CID36316,CCOc1ccc(C(=O)c2ccncc2)cc1
,,,,,,,,,,,,,0.0,,,,CID1482785,CCOC(=O)C1CCN(Cc2cnc(Oc3ccc(N)cc3)s2)CC1
,,,,,,,,,,0.0,,,,,,,CID2100040,O=C(COC(=O)c1ccccc1OCc1ccc(Cl)cc1)NC1CC1
0.0,0.0,,,0.0,,,,,,,,,,,,0.0,CID665584,Clc1ccc(OCc2nn3c(-c4ccncc4)nnc3s2)cc1
,,,,,,,,0.0,,,0.0,,0.0,,,,CID1250457,O=C(Nc1cccc(O)c1)c1cnn2cccnc12
0.0,,,,0.0,,0.0,,,,0.0,,,,,0.0,,CID803815,Cn1c(Cc2ccccc2)nnc1SCC(=O)NC1CCCCC1
,,,,0.0,,0.0,,,,,,,,,,,CID2998003,CSc1ncccc1C(=O)OCC(=O)NC1CCS(=O)(=O)C1
0.0,,0.0,,,0.0,0.0,,,,,,,,,,0.0,CID2872878,O=C(COc1ccc(Cl)cc1)NCCCn1ccnc1
,,,,,,,,,,,,,,0.0,,,CID3782109,Cc1ccc(CN2CCOc3ccccc3C2=O)cc1
,,,,,0.0,,,,,,,,,,,,CID6620084,CN(Cc1ccccc1)C(=O)Cn1c(=O)oc2cc(S(=O)(=O)NCc3ccccc3)ccc21
,,,,,0.0,,,,,,,,,,,,CID5346764,COC(=O)C1=NN(C(=O)OC(C)(C)C)C(O)(C(C)(C)C)C1
0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,0.0,,CID3238981,COc1ccc(CCNC(=O)CC2Nc3ccccc3NC2=O)cc1OC
0.0,0.0,,,0.0,,,,,,,,,,,,,CID654499,Cc1nn(C)c(C)c1NC(=O)CSc1nc(-c2ccccc2F)nc2c1cnn2-c1ccccc1
,,,,,0.0,,,,,,,,,,,,CID5348602,Cc1cccc(/C(N)=N/OC(=O)CCc2ccccc2)c1
,,0.0,,,,0.0,,,,,,0.0,,,,,CID2965121,O=C(CCC1COc2ccccc2O1)NCc1ccco1
,,,,,,0.0,0.0,,,,,,,,,,CID2841856,O=C(c1ncc[nH]1)c1ccccc1C(=O)N1CCOCC1
,,,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,CID2085053,Cc1csc(NC(=O)CCCSc2nc3ccccc3s2)n1
,,,,0.0,,,,0.0,,,,0.0,,,,,CID3243470,COc1cc2[nH]c(=S)nc(NCC3CCCO3)c2cc1OC
,,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,CID3239481,O=C(CN1C(=O)C2C3C=CC(C3)C2C1=O)NCCc1ccccc1
,,,,,,,,0.0,,,,,,,,,CID822752,COc1ccc(CCNC(=O)c2nonc2N)cc1
,,0.0,,,,,,,,,0.0,,0.0,,,,CID1259833,N#Cc1c(NC(=O)Cn2c(=O)oc3ccccc32)oc(-c2ccccc2)c1-c1ccccc1
,,,,,,,,0.0,,,,,,,,,CID1259830,COC(=O)c1ccc(Oc2nc(Nc3ccc(F)cc3)nc(N3CCCC3)n2)cc1
,,,,,0.0,,,0.0,0.0,0.0,,,,,,,CID1040061,Cc1cc(C(=O)Nc2ccccc2)oc1C
,,,,,0.0,,,,,,,,,,,,CID858019,Oc1ccc(-c2nc3ccccn3c2NCc2ccco2)cc1
0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,CID647223,CCOC(=O)Cc1csc(NC(=O)CSc2nnc(C(C)C)n2C)n1
,,,0.0,,,,,,,,,,,,,,CID2952399,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)NCCc2nc3ccccc3[nH]2)cc1
,,,,,,,,,0.0,,,,,,,,CID2855699,Cc1nccn1CC(O)Cn1c2ccccc2c2ccccc21
0.0,,,,,,,,,,0.0,,,,,0.0,,CID4384043,O=C(CSc1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1ccc(F)cc1)NC1CCCC1
,,,,,0.0,0.0,,,0.0,,0.0,,,,,,CID2998890,CC1CCCC(NC(=O)CSc2nnc(N)s2)C1C
,,0.0,,,,0.0,,,,,,,,,,,CID2998892,Cc1cc(NC(=O)COC(=O)COc2cccc3c2OC(C)(C)C3)no1
,,,,,,,,,,,,,,0.0,,,CID2148485,COc1cc(/C=C\C(=O)Nc2cc(=O)n(C)c(=O)n2C)cc(OC)c1OC
0.0,,,,0.0,,,,,,,,,,,0.0,,CID651506,Cc1ccc(-n2c(Cn3cnc4ccccc43)nnc2SCC(=O)O)cc1
,0.0,0.0,,,0.0,,,,,,,,,,,,CID3240080,CCOC(=O)c1cccc(NC(=O)CCc2c(C)nc3ncnn3c2C)c1
,,,,,,,,,,,,,,0.0,,,CID855110,CCCn1c(SCC(=O)Nc2cccc(C)n2)nnc1C(C)C
,,,,,0.0,,,,,,,,,,,,CID2525984,O=C(O)c1cc(C2CC2)nn1-c1ccccc1
0.0,,,,,,0.0,,,,0.0,0.0,,,,,0.0,CID666989,Cn1c(=O)c2c(nc(CN3CCc4ccccc4C3)n2CC(=O)c2ccccc2)n(C)c1=O
,0.0,,0.0,,,,,,0.0,,,0.0,,,0.0,,CID2999002,Nc1cc(C(=O)OCC(=O)NCC2CCCO2)ccc1Cl
,,,,,,,,,,,,,,0.0,,,CID5738922,CCOc1c(OC(C)=O)ccc(/C=C/c2ccc3cccc(OC)c3n2)c1[N+](=O)[O-]
,,0.0,,,,0.0,,,,0.0,,,,,,,CID650875,O=C(C1CCCCC1)N1CCC(c2nc3n(Cc4ccccc4Cl)[nH]nc-3c(=O)n2)CC1
0.0,,,,,,,,,,,,0.0,,,0.0,,CID2531869,O=C(CN1CCNCC1)Nc1ccccc1Cl
,,,,,,0.0,,,,,0.0,,,,,,CID971922,CCOc1ccc(NC(=O)N2CCN(CC)CC2)cc1
,,0.0,,,0.0,,,,,,0.0,,,,,0.0,CID655859,COc1cc2cc(C(c3nnnn3C3CCCC3)N3CCc4ccccc43)c(=O)[nH]c2cc1OC
,0.0,,,,,,,,,,,0.0,,,0.0,,CID644907,CCC(=O)Nc1ccc2nc(C)n(CC(=O)Nc3ccccc3)c(=O)c2c1
,0.0,,0.0,,,,,,0.0,,,,,,,,CID2930113,CCc1cc2c(NC(C(=O)O)C(C)C)ncnc2s1
,,,,,0.0,0.0,,,0.0,,,,,,,,CID2998390,O=C(CC(SCCO)c1ccc2c(c1)OCO2)c1cccs1
0.0,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,CID664251,CN1CCc2c(sc3c2c(=O)n(-c2cccc(Cl)c2)c2nncn32)C1
,,,,,,,,,,,,,,0.0,,,CID2477465,Cc1cc(C(=O)COC(=O)c2cc(Cl)ccc2N)c(C)n1Cc1ccco1
0.0,,0.0,,,,,,,,0.0,0.0,,,,,,CID658236,O=C(CN1CCN(Cc2ccccc2)CC1)c1c[nH]c2ccccc12
,,,,,,,,,,0.0,,,,,,,CID3150946,COc1cccc(NC2C=CS(=O)(=O)C2)c1
,,,,,,,,0.0,0.0,,,,,,,,CID3150944,CC(=O)C1C(c2ccccc2)c2c(n[nH]c2C)CC1(C)O
,,,,,0.0,,,,,,,,,,,,CID3222670,COc1nc(OC)nc(N2CCC(C(=O)NCc3ccc(F)cc3)CC2)n1
,,,,,,,,,0.0,,,,,,,,CID3222675,COc1ccc(NC(=O)C2CCN(c3nnnn3-c3ccccc3)CC2)cc1
,,,,,,,,,,,0.0,,,,,,CID9551914,Cc1csc(SC(C)C(=O)Nc2ccc(Cl)cn2)n1
,,,,,,,,,,,,,,0.0,,,CID1933074,COc1ccc(/C=C/C(=O)NC(=S)NNC(=O)Cc2cccs2)cc1OC
,,,,,,,0.0,,,,0.0,,,,,,CID661714,CC(C)(C)OC(=O)c1c(N)n(CCCN2CCCC2=O)c2nc3ccccc3nc12
,,,,,,,0.0,,,,,,,,0.0,,CID761901,c1ccc2c(c1)nc1n2CCN1CCNC1CCCCC1
,,,,,,,,,,,,,0.0,0.0,,,CID2251640,COc1ccccc1/C=C1\SC(=S)N(Nc2nc(C)cc(C)n2)C1=O
,,,,,,,,,,,,,0.0,,,,CID2251647,O=C1OC(c2ccccc2)=C/C1=C/c1cccs1
,,,,0.0,,0.0,,,,0.0,,,,,,,CID3241254,COc1cc2[nH]c(=S)n(Cc3ccc(C)o3)c(=O)c2cc1OC
0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,CID3241257,O=C(CCCCCn1c(=O)[nH]c2ccccc2c1=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1
,,,,,,,,,,,0.0,,,,,,CID2917024,COc1ccc(NC2=CC(=O)CC(c3ccc(C)cc3)C2)c(OC)c1
,,0.0,,,,,,0.0,,,,0.0,0.0,,,0.0,CID704968,c1ccc2c(Oc3ccc4c(c3)OCO4)nncc2c1
,,,,,,,,0.0,,,,,0.0,,,,CID1041736,Cc1ccc(N2C(=O)c3ccc(C(=O)N4CCOCC4)cc3C2=O)cc1C
,,,,0.0,,,,,,0.0,,,,,0.0,0.0,CID3241040,O=C(NCc1ccc2c(c1)OCO2)C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1
0.0,0.0,,0.0,,,0.0,,,,0.0,,,,,,,CID3241048,CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1
,,,,,,,0.0,,0.0,,,0.0,,,0.0,0.0,CID656002,CCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc3c(c2)OCCO3)CC1
,,,,,,,,,,,0.0,0.0,,,,,CID656003,Cc1cc(NC(=O)C(C)C)ncc1NC(=O)c1cccc(F)c1
,,,,,,,,,,,,,0.0,,,,CID625873,COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccc(Cl)cc1
,,,,,,0.0,0.0,,,0.0,,0.0,,,,,CID660000,CCOC(=O)c1cn(CC)c2cc(N3CCSCC3)c(F)cc2c1=O
,,,,,,,,,0.0,,,,,0.0,,,CID3814069,Fc1ccc(CO/N=C/C2=C(Cl)c3ccccc3CC2)cc1
,,,0.0,,,,0.0,,,,,0.0,,,,0.0,CID743130,CC1(C)CC(=O)c2cnc(NC(=O)C3CCCC3)nc2C1
,,,,,,,,,,,,,,0.0,,,CID2196104,CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(-c3csc(C)n3)c2)cc1
0.0,,,,,,,,0.0,,0.0,,,,0.0,,0.0,CID646795,CC(=O)Nc1cc2c(nc1C)nc(C)n2Cc1ccc(Br)cc1
0.0,,,,,,,,,0.0,,,,,,,,CID650847,Cc1cccc(C(=O)NC2CC(C)(C)NC(C)(C)C2)c1
,,,,,,0.0,,,,,,,,0.0,,,CID650844,COCCNC(=O)C(c1ccc(C)o1)N(C(=O)c1snc(C(N)=O)c1N)c1cccc(C)c1
,,,0.0,,,,0.0,,,,,,,,,,CID1555212,COCCN1CC(=O)C(c2nc(=O)c3ccccc3[nH]2)=C1N
,,,,,,,,,0.0,0.0,0.0,,,,,,CID841625,COc1ccc(C(=S)N2CCCCCC2)cc1
,,,,,,,,,0.0,,,0.0,,,,0.0,CID649744,CC(C)C(OC(=O)C1CCCO1)C(=O)NC1CCCC1
0.0,,,,0.0,,,,,0.0,,,,,0.0,,,CID649743,COC(=O)c1ccc(NC(=O)CSc2nnc(CNc3ccc(F)cc3)n2C)cc1
,,,,,,,,,,,,0.0,,,0.0,,CID649742,CCOC(=O)c1cc2occc2n1CC(=O)Nc1ccc(OC)cc1OC
,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,CID649741,CCOC(=O)CNC(=O)CSc1nc2cccnc2n1Cc1ccccc1
,,,,,,,,,,,0.0,,,,,,CID2231507,Cc1cc(C)c(S(=O)(=O)Nc2c(C)[nH]c(=O)[nH]c2=O)c(C)c1
,0.0,,,,,0.0,,0.0,,,,0.0,,,,,CID2231501,CCn1c(=O)c2cc(S(=O)(=O)NC3CCCCC3)ccc2n(CC)c1=O
,,,,,0.0,,,,,,,,,,,,CID107033,COc1cc(C2CC3CC2C(C)C3(C)C)ccc1O
,0.0,,0.0,,,,,,,,,,,,,0.0,CID3237878,Clc1cccc2sc(N3CCOCC3)nc12
,,,0.0,,,,0.0,,,,0.0,,,,0.0,,CID3237879,COc1ccc2cc(C#N)c(NC(C)C)nc2c1
,,,,,,,,0.0,,,,,0.0,,,,CID846637,CS(=O)(=O)N(CC(N)=O)c1cccc(Br)c1
,0.0,,,,,,0.0,,,,,,,,,,CID5407913,COC1=CC(=O)/C(=C2\NNC(C)=C2c2cnn(-c3ccccc3)c2)C=C1
,,,,,,,,,,,,,0.0,,,,CID2302414,CCn1c(C)nc2cc(OC)ccc21
0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,CID659738,Cc1ccc(-c2ccc(/C=N/c3ncn[nH]3)o2)cc1Cl
,,,,,,,,,,,,,0.0,0.0,,,CID2114665,O=C(CSc1cccc2cccc(Cl)c12)NC1=NCCS1
0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,CID2409878,Nn1c(SCC(=O)N2CCCc3ccccc32)nnc1-c1ccc(Cl)cc1
,,,,,,,,,,,,,,0.0,,,CID2084043,CCN1CCc2nc(N)sc2C1
,,,,0.0,,,,,,,,,,,,,CID3240751,COCCNS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)NCCOC)cc2)cc1
,0.0,,,,,,0.0,,,,0.0,,,,,,CID3240750,Cc1cccn2cc(CNC(=O)CC3CCCC3)nc12
0.0,,,,0.0,0.0,,,,,,,,,,,,CID1279742,O=c1cc(CO)oc(CN2CCC(Cc3ccccc3)CC2)c1O
,,,,,0.0,,,,,,,,,,,,CID4259934,CCN(CC)C(=O)CSCc1cnn(-c2ccccc2)c1-n1cccc1
,,,,0.0,,,0.0,,,0.0,,0.0,0.0,,,,CID2439735,NC(=O)c1c(NC(=O)c2cc3ccccc3o2)sc2c1CCC2
,0.0,,0.0,,,,0.0,,,,,,,,,,CID535662,O=C(CSCC(=O)N1CCOCC1)Nc1ccccc1
,,,,,,,,,,,,,0.0,0.0,,,CID2937718,O=C1c2cccc3c(N4CCCCC4)ccc(c23)C(=O)N1c1cccc(O)c1
0.0,,,,,,,,,,,0.0,,,,,,CID662116,Cc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNC(=O)CSc1nc2ccccc2o1
,,,0.0,,,,,0.0,,,,,,,,,CID662110,COc1ccc(NC(=O)Cn2c(C)cc(=O)c3cccc(OC)c32)cc1
,,,,,,,,,,,,,,0.0,,,CID2199716,c1cnc(SCCOc2ccc3c(c2)CCC3)nc1
,,,,,,,0.0,,,,,0.0,,,,,CID5310082,COc1ccc(-c2cn3c(C)c(C(=O)N4CCN(c5ccccc5)CC4)sc3n2)cc1
,,,,,,,0.0,0.0,,0.0,,,,,,,CID5770775,CC(=O)Nc1ccc(C(=O)CSC2=NNC(=C3C=CC(=O)C=C3)N2CC2CCCO2)cc1
,,,,,,,,0.0,,,,,,,,,CID782276,CN1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1
0.0,,,,,,,,,0.0,,,,,,,,CID2104440,O=C(Nc1nnc(-c2cccs2)o1)c1ccco1
0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,CID750773,COc1ccc(-c2nnc(-c3cccnc3)o2)cc1OC
,0.0,,0.0,0.0,,,,,,,,,,,,,CID664232,Cn1c(=O)[nH]c(=O)c2c1nc(N1CCOCC1)n2CCSc1ncccn1
,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,,,CID664233,COc1nc(OCCNC(=O)Nc2ccccc2)nc(N(C)C)n1
0.0,,,,,,,,,,,,,,,,0.0,CID664234,COc1ccc(CN(CCCN2CCOCC2)C(=O)Nc2cccc(Cl)c2)cc1OC
